Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,casa_forma_punti,casa_forma_media_punti,casa_forma_gol_fatti,casa_forma_gol_subiti,casa_forma_media_gol_fatti,casa_forma_media_gol_subiti,casa_home_punti,casa_home_media_punti,casa_home_gol_fatti,casa_home_gol_subiti,casa_home_media_gol_fatti,casa_home_media_gol_subiti,trasferta_forma_punti,trasferta_forma_media_punti,trasferta_forma_gol_fatti,trasferta_forma_gol_subiti,trasferta_forma_media_gol_fatti,trasferta_forma_media_gol_subiti,trasferta_away_punti,trasferta_away_media_punti,trasferta_away_gol_fatti,trasferta_away_gol_subiti,trasferta_away_media_gol_fatti,trasferta_away_media_gol_subiti,h2h_vittorie_casa,h2h_vittorie_trasferta,h2h_pareggi,h2h_partite,differenza_forma_punti,differenza_attacco,differenza_difesa,casa_home_vs_trasferta_away_punti
2021-11-07,Venezia,Roma,3,2,H,5,1.0,4,6,0.8,1.2,4,1.0,4,5,1.0,1.25,7,1.4,5,4,1.0,0.8,7,0.7,16,21,1.6,2.1,0,0,0,0,-0.3999999999999999,0.0,-0.19999999999999996,0.30000000000000004
2021-11-07,Sampdoria,Bologna,1,2,A,4,0.8,7,13,1.4,2.6,15,1.5,18,17,1.8,1.7,7,1.4,8,8,1.6,1.6,7,0.7,10,25,1.0,2.5,0,2,0,2,-0.5999999999999999,-0.20000000000000018,-1.0,0.8
2021-11-07,Udinese,Sassuolo,3,2,H,4,0.8,6,8,1.2,1.6,7,0.7,9,14,0.9,1.4,7,1.4,9,8,1.8,1.6,19,1.9,18,14,1.8,1.4,1,0,1,2,-0.5999999999999999,-0.40000000000000013,0.19999999999999996,-1.2
2021-11-07,Lazio,Salernitana,3,0,H,7,1.4,7,10,1.4,2.0,26,2.6,28,12,2.8,1.2,6,1.2,6,8,1.2,1.6,3,0.6,5,11,1.0,2.2,0,0,0,0,0.19999999999999996,-0.20000000000000018,-0.8,2.0
2021-11-07,Napoli,Verona,1,1,D,13,2.6,7,1,1.4,0.2,24,2.4,23,7,2.3,0.7,10,2.0,13,6,2.6,1.2,7,0.7,13,17,1.3,1.7,0,1,1,2,0.6000000000000001,0.19999999999999996,2.4,1.7
2021-11-20,Lazio,Juventus,0,2,A,10,2.0,10,7,2.0,1.4,26,2.6,26,9,2.6,0.9,7,1.4,5,5,1.0,1.0,18,1.8,19,13,1.9,1.3,0,1,1,2,0.6000000000000001,1.0,-0.3999999999999999,0.8
2021-11-20,Fiorentina,Milan,4,3,H,6,1.2,6,3,1.2,0.6,13,1.3,17,15,1.7,1.5,13,2.6,11,6,2.2,1.2,25,2.5,25,10,2.5,1.0,0,2,0,2,-1.4000000000000001,0.0,1.6,-1.2
2021-11-20,Atalanta,Spezia,5,2,H,11,2.2,12,6,2.4,1.2,15,1.5,16,11,1.6,1.1,7,1.4,5,7,1.0,1.4,6,0.6,10,27,1.0,2.7,1,0,1,2,0.8000000000000003,1.0,-0.19999999999999996,0.9
2021-11-21,Sassuolo,Cagliari,2,2,D,7,1.4,10,9,2.0,1.8,14,1.4,11,10,1.1,1.0,3,0.6,5,10,1.0,2.0,9,0.9,8,16,0.8,1.6,0,0,2,2,0.7999999999999999,0.0,-0.8,0.4999999999999999
2021-11-21,Bologna,Venezia,0,1,A,7,1.4,7,9,1.4,1.8,15,1.5,18,18,1.8,1.8,7,1.4,6,7,1.2,1.4,5,0.7142857142857143,4,12,0.5714285714285714,1.7142857142857142,0,0,0,0,0.0,0.0,-0.6000000000000001,0.7857142857142857
2021-11-21,Salernitana,Sampdoria,0,2,A,3,0.6,5,11,1.0,2.2,4,0.6666666666666666,5,12,0.8333333333333334,2.0,3,0.6,5,12,1.0,2.4,11,1.1,10,16,1.0,1.6,0,0,0,0,0.0,-1.4,-1.2000000000000002,-0.43333333333333346
2021-11-21,Inter,Napoli,3,2,H,8,1.6,7,5,1.4,1.0,26,2.6,30,7,3.0,0.7,11,2.2,6,1,1.2,0.2,28,2.8,23,3,2.3,0.3,1,0,1,2,-0.6000000000000001,1.2,0.19999999999999996,-0.19999999999999973
2021-11-21,Genoa,Roma,0,2,A,4,0.8,7,8,1.4,1.6,8,0.8,16,18,1.6,1.8,4,0.8,5,7,1.0,1.4,7,0.7,17,21,1.7,2.1,0,2,0,2,0.0,0.0,-0.6000000000000001,0.10000000000000009
2021-11-22,Verona,Empoli,2,1,H,8,1.6,10,7,2.0,1.4,15,1.5,21,16,2.1,1.6,7,1.4,9,11,1.8,2.2,12,2.4,9,5,1.8,1.0,0,0,0,0,0.20000000000000018,-0.20000000000000018,0.40000000000000013,-0.8999999999999999
2021-11-22,Torino,Udinese,2,1,H,6,1.2,6,5,1.2,1.0,14,1.4,14,16,1.4,1.6,6,1.2,6,7,1.2,1.4,11,1.1,15,23,1.5,2.3,1,1,0,2,0.0,-0.19999999999999996,0.19999999999999996,0.2999999999999998
2021-11-26,Cagliari,Salernitana,1,1,D,1,0.2,4,11,0.8,2.2,9,0.9,13,16,1.3,1.6,3,0.6,4,11,0.8,2.2,3,0.5,5,14,0.8333333333333334,2.3333333333333335,0,0,0,0,-0.39999999999999997,-1.4000000000000001,-1.4000000000000001,0.4
2021-11-27,Empoli,Fiorentina,2,1,H,7,1.4,9,9,1.8,1.8,4,0.5714285714285714,9,18,1.2857142857142858,2.5714285714285716,9,1.8,10,5,2.0,1.0,12,1.2,9,11,0.9,1.1,0,0,0,0,-0.40000000000000013,0.8,0.19999999999999996,-0.6285714285714286
2021-11-27,Sampdoria,Verona,3,1,H,6,1.2,6,9,1.2,1.8,12,1.2,16,18,1.6,1.8,11,2.2,10,5,2.0,1.0,5,0.5,12,18,1.2,1.8,2,0,0,2,-1.0000000000000002,0.19999999999999996,0.19999999999999996,0.7
2021-11-27,Juventus,Atalanta,0,1,A,7,1.4,6,5,1.2,1.0,19,1.9,16,13,1.6,1.3,11,2.2,13,7,2.6,1.4,24,2.4,25,13,2.5,1.3,0,1,1,2,-0.8000000000000003,-0.19999999999999996,1.6,-0.5
2021-11-27,Venezia,Inter,0,2,A,7,1.4,6,7,1.2,1.4,7,1.4,7,7,1.4,1.4,11,2.2,9,4,1.8,0.8,18,1.8,19,13,1.9,1.3,0,0,0,0,-0.8000000000000003,0.3999999999999999,0.40000000000000013,-0.40000000000000013
2021-11-28,Napoli,Lazio,4,0,H,8,1.6,7,4,1.4,0.8,24,2.4,23,7,2.3,0.7,7,1.4,7,8,1.4,1.6,5,0.5,9,24,0.9,2.4,1,1,0,2,0.20000000000000018,-0.20000000000000018,0.5999999999999999,1.9
2021-11-28,Spezia,Bologna,0,1,A,4,0.8,5,11,1.0,2.2,12,1.2,15,16,1.5,1.6,6,1.2,6,9,1.2,1.8,7,0.7,9,24,0.9,2.4,0,1,1,2,-0.3999999999999999,-0.8,-1.0000000000000002,0.5
2021-11-28,Roma,Torino,1,0,H,7,1.4,7,6,1.4,1.2,23,2.3,18,5,1.8,0.5,9,1.8,8,5,1.6,1.0,7,0.7,6,12,0.6,1.2,1,1,0,2,-0.40000000000000013,0.3999999999999999,0.40000000000000013,1.5999999999999999
2021-11-28,Udinese,Genoa,0,0,D,5,1.0,6,8,1.2,1.6,10,1.0,12,15,1.2,1.5,3,0.6,5,8,1.0,1.6,12,1.2,16,19,1.6,1.9,1,0,1,2,0.4,-0.40000000000000013,-0.6000000000000001,-0.19999999999999996
2021-11-28,Milan,Sassuolo,1,3,A,10,2.0,11,8,2.2,1.6,23,2.3,18,7,1.8,0.7,7,1.4,10,9,2.0,1.8,19,1.9,19,15,1.9,1.5,1,1,0,2,0.6000000000000001,0.40000000000000013,0.3999999999999999,0.3999999999999999
2021-11-30,Atalanta,Venezia,4,0,H,13,2.6,13,6,2.6,1.2,15,1.5,20,13,2.0,1.3,7,1.4,5,6,1.0,1.2,8,1.0,5,12,0.625,1.5,0,0,0,0,1.2000000000000002,1.4000000000000001,-0.19999999999999996,0.5
2021-11-30,Fiorentina,Sampdoria,3,1,H,6,1.2,8,7,1.6,1.4,16,1.6,19,15,1.9,1.5,6,1.2,7,9,1.4,1.8,13,1.3,11,15,1.1,1.5,0,2,0,2,0.0,-0.19999999999999996,0.0,0.30000000000000004
2021-11-30,Salernitana,Juventus,0,2,A,4,0.8,3,8,0.6,1.6,4,0.5714285714285714,5,14,0.7142857142857143,2.0,6,1.2,5,5,1.0,1.0,20,2.0,20,12,2.0,1.2,0,0,0,0,-0.3999999999999999,-0.4,-0.6000000000000001,-1.4285714285714286
2021-11-30,Verona,Cagliari,0,0,D,8,1.6,7,7,1.4,1.4,18,1.8,22,15,2.2,1.5,2,0.4,5,9,1.0,1.8,10,1.0,10,17,1.0,1.7,1,0,1,2,1.2000000000000002,-0.40000000000000013,-0.3999999999999999,0.8
2021-12-01,Genoa,Milan,0,3,A,4,0.8,3,5,0.6,1.0,7,0.7,15,19,1.5,1.9,7,1.4,8,9,1.6,1.8,25,2.5,28,11,2.8,1.1,0,1,1,2,-0.5999999999999999,-1.2000000000000002,0.6000000000000001,-1.8
2021-12-01,Bologna,Roma,1,0,H,9,1.8,5,5,1.0,1.0,14,1.4,17,18,1.7,1.8,9,1.8,8,6,1.6,1.2,10,1.0,17,18,1.7,1.8,0,2,0,2,0.0,-0.19999999999999996,0.6000000000000001,0.3999999999999999
2021-12-01,Inter,Spezia,2,0,H,13,2.6,10,3,2.0,0.6,26,2.6,32,9,3.2,0.9,4,0.8,4,10,0.8,2.0,6,0.6,11,28,1.1,2.8,1,0,1,2,1.8,0.0,0.20000000000000007,2.0
2021-12-01,Sassuolo,Napoli,2,2,D,7,1.4,10,9,2.0,1.8,12,1.2,12,12,1.2,1.2,10,2.0,11,4,2.2,0.8,25,2.5,23,6,2.3,0.6,1,0,1,2,-0.6000000000000001,1.2,0.40000000000000013,-1.3
2021-12-02,Torino,Empoli,2,2,D,6,1.2,5,4,1.0,0.8,17,1.7,16,15,1.6,1.5,7,1.4,7,8,1.4,1.6,12,2.0,10,7,1.6666666666666667,1.1666666666666667,0,0,0,0,-0.19999999999999996,-0.6000000000000001,0.5999999999999999,-0.30000000000000004
2021-12-02,Lazio,Udinese,4,4,D,7,1.4,6,8,1.2,1.6,23,2.3,23,11,2.3,1.1,5,1.0,5,7,1.0,1.4,11,1.1,14,22,1.4,2.2,1,1,0,2,0.3999999999999999,-0.19999999999999996,-0.6000000000000001,1.1999999999999997
2021-12-04,Milan,Salernitana,2,0,H,7,1.4,10,9,2.0,1.8,20,2.0,17,9,1.7,0.9,1,0.2,1,9,0.2,1.8,4,0.5714285714285714,6,15,0.8571428571428571,2.142857142857143,0,0,0,0,1.2,0.19999999999999996,-1.6,1.4285714285714286
2021-12-04,Roma,Inter,0,3,A,6,1.2,6,6,1.2,1.2,23,2.3,18,5,1.8,0.5,13,2.6,10,3,2.0,0.6,20,2.0,20,12,2.0,1.2,0,1,1,2,-1.4000000000000001,0.6,0.8,0.2999999999999998
2021-12-04,Napoli,Atalanta,2,3,A,8,1.6,10,6,2.0,1.2,24,2.4,22,5,2.2,0.5,13,2.6,14,5,2.8,1.0,26,2.6,25,12,2.5,1.2,1,1,0,2,-1.0,1.0,1.5999999999999999,-0.20000000000000018
2021-12-05,Juventus,Genoa,2,0,H,9,1.8,6,3,1.2,0.6,16,1.6,13,13,1.3,1.3,3,0.6,2,7,0.4,1.4,13,1.3,13,15,1.3,1.5,2,0,0,2,1.2000000000000002,-0.19999999999999996,-0.19999999999999996,0.30000000000000004
2021-12-05,Sampdoria,Lazio,1,3,A,6,1.2,7,9,1.4,1.8,12,1.2,17,19,1.7,1.9,5,1.0,9,12,1.8,2.4,5,0.5,7,23,0.7,2.3,1,1,0,2,0.19999999999999996,-1.0,0.0,0.7
2021-12-05,Bologna,Fiorentina,2,3,A,12,2.4,6,2,1.2,0.4,16,1.6,15,15,1.5,1.5,9,1.8,11,7,2.2,1.4,11,1.1,7,10,0.7,1.0,0,0,2,2,0.5999999999999999,-0.19999999999999996,1.8000000000000003,0.5
2021-12-05,Spezia,Sassuolo,2,2,D,3,0.6,3,11,0.6,2.2,11,1.1,14,16,1.4,1.6,5,1.0,10,10,2.0,2.0,19,1.9,21,16,2.1,1.6,1,1,0,2,-0.4,-1.4,-0.20000000000000018,-0.7999999999999998
2021-12-05,Venezia,Verona,3,4,A,7,1.4,4,8,0.8,1.6,7,1.1666666666666667,7,9,1.1666666666666667,1.5,8,1.6,6,6,1.2,1.2,5,0.5,12,18,1.2,1.8,0,0,0,0,-0.20000000000000018,-0.3999999999999999,-0.40000000000000013,0.6666666666666667
2021-12-06,Empoli,Udinese,3,1,H,8,1.6,9,8,1.8,1.6,7,0.875,11,19,1.375,2.375,5,1.0,8,10,1.6,2.0,9,0.9,16,25,1.6,2.5,0,0,0,0,0.6000000000000001,-0.19999999999999996,0.0,-0.025000000000000022
2021-12-06,Cagliari,Torino,1,1,D,3,0.6,4,7,0.8,1.4,7,0.7,11,15,1.1,1.5,7,1.4,7,5,1.4,1.0,6,0.6,5,12,0.5,1.2,1,1,0,2,-0.7999999999999999,-0.19999999999999996,0.0,0.09999999999999998
2021-12-10,Genoa,Sampdoria,1,3,A,2,0.4,2,9,0.4,1.8,6,0.6,13,20,1.3,2.0,6,1.2,8,9,1.6,1.8,10,1.0,11,18,1.1,1.8,0,0,2,2,-0.7999999999999999,-1.4,-0.19999999999999996,-0.4
2021-12-11,Fiorentina,Salernitana,4,0,H,9,1.8,11,9,2.2,1.8,19,1.9,20,13,2.0,1.3,1,0.2,1,10,0.2,2.0,4,0.5,6,17,0.75,2.125,0,0,0,0,1.6,0.20000000000000018,-1.6,1.4
2021-12-11,Venezia,Juventus,1,1,D,6,1.2,7,12,1.4,2.4,7,1.0,10,13,1.4285714285714286,1.8571428571428572,12,2.4,7,1,1.4,0.2,20,2.0,20,11,2.0,1.1,0,0,0,0,-1.2,1.2,-1.0,-1.0
2021-12-11,Udinese,Milan,1,1,D,5,1.0,9,11,1.8,2.2,11,1.1,11,13,1.1,1.3,7,1.4,10,8,2.0,1.6,25,2.5,28,11,2.8,1.1,0,1,1,2,-0.3999999999999999,0.19999999999999996,-0.20000000000000018,-1.4
2021-12-12,Torino,Bologna,2,1,H,5,1.0,5,6,1.0,1.2,15,1.5,17,17,1.7,1.7,9,1.8,6,5,1.2,1.0,10,1.0,10,23,1.0,2.3,0,0,2,2,-0.8,0.0,0.0,0.5
2021-12-12,Verona,Atalanta,1,2,A,8,1.6,8,8,1.6,1.6,18,1.8,21,14,2.1,1.4,15,3.0,15,5,3.0,1.0,28,2.8,27,13,2.7,1.3,1,1,0,2,-1.4,0.6000000000000001,1.4,-0.9999999999999998
2021-12-12,Napoli,Empoli,0,1,A,5,1.0,11,9,2.2,1.8,23,2.3,23,7,2.3,0.7,8,1.6,10,8,2.0,1.6,13,1.8571428571428572,12,9,1.7142857142857142,1.2857142857142858,0,0,0,0,-0.6000000000000001,0.6000000000000001,0.19999999999999996,0.4428571428571426
2021-12-12,Sassuolo,Lazio,2,1,H,6,1.2,11,10,2.2,2.0,12,1.2,13,13,1.3,1.3,7,1.4,10,11,2.0,2.2,8,0.8,10,22,1.0,2.2,1,1,0,2,-0.19999999999999996,0.0,0.0,0.3999999999999999
2021-12-12,Inter,Cagliari,4,0,H,13,2.6,11,3,2.2,0.6,26,2.6,33,9,3.3,0.9,4,0.8,5,6,1.0,1.2,8,0.8,9,17,0.9,1.7,2,0,0,2,1.8,1.0000000000000002,0.4,1.8
2021-12-13,Roma,Spezia,2,0,H,6,1.2,5,7,1.0,1.4,22,2.2,17,7,1.7,0.7,4,0.8,5,10,1.0,2.0,6,0.6,11,28,1.1,2.8,1,0,1,2,0.3999999999999999,-1.0,-0.3999999999999999,1.6
2021-12-17,Salernitana,Inter,0,5,A,1,0.2,1,11,0.2,2.2,4,0.5,5,16,0.625,2.0,15,3.0,14,2,2.8,0.4,20,2.0,21,12,2.1,1.2,0,0,0,0,-2.8,-0.2,0.5999999999999996,-1.5
2021-12-17,Lazio,Genoa,3,1,H,4,0.8,8,13,1.6,2.6,21,2.1,23,12,2.3,1.2,1,0.2,1,10,0.2,2.0,10,1.0,11,17,1.1,1.7,1,0,1,2,0.6000000000000001,-0.3999999999999999,-2.4,1.1
2021-12-18,Atalanta,Roma,1,4,A,15,3.0,15,5,3.0,1.0,15,1.5,19,13,1.9,1.3,9,1.8,5,4,1.0,0.8,10,1.0,17,17,1.7,1.7,1,0,1,2,1.2,2.2,0.0,0.5
2021-12-18,Bologna,Juventus,0,2,A,6,1.2,5,6,1.0,1.2,16,1.6,17,16,1.7,1.6,10,2.0,7,2,1.4,0.4,18,1.8,18,11,1.8,1.1,0,2,0,2,-0.8,0.6,0.19999999999999996,-0.19999999999999996
2021-12-18,Cagliari,Udinese,0,4,A,4,0.8,4,8,0.8,1.6,7,0.7,12,16,1.2,1.6,3,0.6,7,10,1.4,2.0,6,0.6,13,26,1.3,2.6,1,0,1,2,0.20000000000000007,-1.2,-0.20000000000000018,0.09999999999999998
2021-12-19,Fiorentina,Sassuolo,2,2,D,12,2.4,15,8,3.0,1.6,21,2.1,23,12,2.3,1.2,9,1.8,11,8,2.2,1.6,17,1.7,21,17,2.1,1.7,0,1,1,2,0.5999999999999999,1.4,0.6000000000000001,0.40000000000000013
2021-12-19,Spezia,Empoli,1,1,D,1,0.2,4,12,0.8,2.4,12,1.2,15,14,1.5,1.4,10,2.0,9,6,1.8,1.2,16,2.0,13,9,1.625,1.125,0,0,0,0,-1.8,-0.3999999999999999,-0.5999999999999999,-0.8
2021-12-19,Sampdoria,Venezia,1,1,D,9,1.8,10,8,2.0,1.6,11,1.1,16,20,1.6,2.0,4,0.8,5,11,1.0,2.2,8,0.8888888888888888,5,16,0.5555555555555556,1.7777777777777777,0,0,0,0,1.0,-0.20000000000000018,-0.6000000000000001,0.21111111111111125
2021-12-19,Torino,Verona,1,0,H,8,1.6,7,6,1.4,1.2,18,1.8,19,11,1.9,1.1,7,1.4,8,9,1.6,1.8,8,0.8,16,20,1.6,2.0,0,0,2,2,0.20000000000000018,-0.40000000000000013,0.40000000000000013,1.0
2021-12-19,Milan,Napoli,0,1,A,7,1.4,10,8,2.0,1.6,23,2.3,18,7,1.8,0.7,4,0.8,10,9,2.0,1.8,23,2.3,23,8,2.3,0.8,1,1,0,2,0.5999999999999999,0.19999999999999996,0.3999999999999999,0.0
2021-12-21,Genoa,Atalanta,0,0,D,1,0.2,2,11,0.4,2.2,3,0.3,12,23,1.2,2.3,12,2.4,11,7,2.2,1.4,28,2.8,24,12,2.4,1.2,0,1,1,2,-2.1999999999999997,-0.9999999999999999,0.0,-2.5
2021-12-21,Juventus,Cagliari,2,0,H,10,2.0,7,2,1.4,0.4,16,1.6,12,12,1.2,1.2,3,0.6,2,10,0.4,2.0,7,0.7,8,20,0.8,2.0,2,0,0,2,1.4,-0.6000000000000001,0.0,0.9000000000000001
2021-12-22,Napoli,Spezia,0,1,A,7,1.4,9,6,1.8,1.2,20,2.0,18,7,1.8,0.7,2,0.4,3,8,0.6,1.6,5,0.5,10,29,1.0,2.9,1,1,0,2,0.9999999999999999,0.19999999999999996,-0.6,1.5
2021-12-22,Empoli,Milan,2,4,A,11,2.2,9,5,1.8,1.0,10,1.1111111111111112,14,20,1.5555555555555556,2.2222222222222223,7,1.4,7,5,1.4,1.0,23,2.3,22,12,2.2,1.2,0,0,0,0,0.8000000000000003,0.8,0.3999999999999999,-1.1888888888888887
2021-12-22,Verona,Fiorentina,1,1,D,4,0.8,6,9,1.2,1.8,17,1.7,21,15,2.1,1.5,10,2.0,13,7,2.6,1.4,13,1.3,10,12,1.0,1.2,0,1,1,2,-1.2,-0.19999999999999996,0.8,0.3999999999999999
2021-12-22,Inter,Torino,1,0,H,15,3.0,16,0,3.2,0.0,26,2.6,32,8,3.2,0.8,8,1.6,6,5,1.2,1.0,6,0.6,5,12,0.5,1.2,2,0,0,2,1.4,2.2,1.2,2.0
2021-12-22,Roma,Sampdoria,1,1,D,9,1.8,7,5,1.4,1.0,22,2.2,14,7,1.4,0.7,7,1.4,9,9,1.8,1.8,13,1.3,14,18,1.4,1.8,1,1,0,2,0.40000000000000013,-0.40000000000000013,0.8,0.9000000000000001
2021-12-22,Venezia,Lazio,1,3,A,2,0.4,5,12,1.0,2.4,8,1.0,11,14,1.375,1.75,7,1.4,11,12,2.2,2.4,8,0.8,11,22,1.1,2.2,0,0,0,0,-0.9999999999999999,-1.4,-0.19999999999999973,0.19999999999999996
2021-12-22,Sassuolo,Bologna,0,3,A,9,1.8,11,8,2.2,1.6,15,1.5,14,11,1.4,1.1,6,1.2,5,7,1.0,1.4,10,1.0,11,20,1.1,2.0,1,0,1,2,0.6000000000000001,0.8000000000000003,-0.6000000000000001,0.5
2022-01-06,Sampdoria,Cagliari,1,2,A,5,1.0,7,9,1.4,1.8,9,0.9,14,21,1.4,2.1,2,0.4,1,11,0.2,2.2,4,0.4,5,21,0.5,2.1,0,2,1,3,0.6,-0.8000000000000003,-1.6,0.5
2022-01-06,Lazio,Empoli,3,3,D,10,2.0,14,9,2.8,1.8,21,2.1,25,13,2.5,1.3,8,1.6,9,8,1.8,1.6,17,1.8888888888888888,14,10,1.5555555555555556,1.1111111111111112,1,0,0,1,0.3999999999999999,1.1999999999999997,0.0,0.21111111111111125
2022-01-06,Spezia,Verona,1,2,A,5,1.0,4,7,0.8,1.4,10,1.0,12,14,1.2,1.4,5,1.0,6,7,1.2,1.4,8,0.8,15,19,1.5,1.9,0,2,1,3,0.0,-0.5999999999999999,-0.19999999999999996,0.19999999999999996
2022-01-06,Sassuolo,Genoa,1,1,D,6,1.2,8,10,1.6,2.0,12,1.2,12,14,1.2,1.4,1,0.2,2,11,0.4,2.2,7,0.7,11,20,1.1,2.0,2,0,1,3,1.0,-0.6000000000000001,-1.6,0.5
2022-01-06,Milan,Roma,3,1,H,10,2.0,10,4,2.0,0.8,20,2.0,16,8,1.6,0.8,7,1.4,7,6,1.4,1.2,13,1.3,20,15,2.0,1.5,2,0,1,3,0.6000000000000001,0.8,0.5999999999999999,0.7
2022-01-06,Juventus,Napoli,1,1,D,13,2.6,9,1,1.8,0.2,19,1.9,14,9,1.4,0.9,4,0.8,5,7,1.0,1.4,23,2.3,20,7,2.0,0.7,1,2,0,3,1.8,0.40000000000000013,0.8,-0.3999999999999999
2022-01-09,Verona,Salernitana,1,2,A,7,1.4,8,8,1.6,1.6,17,1.7,20,14,2.0,1.4,1,0.2,1,14,0.2,2.8,4,0.4444444444444444,6,21,0.6666666666666666,2.3333333333333335,0,0,1,1,1.2,-1.1999999999999997,-1.4000000000000001,1.2555555555555555
2022-01-09,Roma,Juventus,3,4,A,7,1.4,8,8,1.6,1.6,20,2.0,13,8,1.3,0.8,11,2.2,8,2,1.6,0.4,18,1.8,16,10,1.6,1.0,0,2,1,3,-0.8000000000000003,1.2000000000000002,0.0,0.19999999999999996
2022-01-09,Genoa,Spezia,0,1,A,2,0.4,3,9,0.6,1.8,4,0.4,11,21,1.1,2.1,5,1.0,5,7,1.0,1.4,7,0.7,9,27,0.9,2.7,2,0,1,3,-0.6,-0.7999999999999999,-0.8,-0.29999999999999993
2022-01-09,Inter,Lazio,2,1,H,15,3.0,15,0,3.0,0.0,26,2.6,30,7,3.0,0.7,10,2.0,13,8,2.6,1.6,11,1.1,14,21,1.4,2.1,1,1,1,3,1.0,1.4,2.6,1.5
2022-01-09,Napoli,Sampdoria,1,0,H,4,0.8,4,6,0.8,1.2,19,1.9,17,7,1.7,0.7,5,1.0,7,8,1.4,1.6,14,1.4,14,14,1.4,1.4,3,0,0,3,-0.19999999999999996,-0.8,0.19999999999999996,0.5
2022-01-09,Venezia,Milan,0,3,A,2,0.4,6,13,1.2,2.6,8,0.8888888888888888,12,17,1.3333333333333333,1.8888888888888888,10,2.0,10,5,2.0,1.0,23,2.3,24,14,2.4,1.4,0,1,0,1,-1.6,0.19999999999999996,-0.6000000000000001,-1.411111111111111
2022-01-09,Udinese,Atalanta,2,6,A,6,1.2,10,8,2.0,1.6,11,1.1,11,13,1.1,1.3,10,2.0,10,7,2.0,1.4,26,2.6,20,9,2.0,0.9,0,1,2,3,-0.8,0.6000000000000001,0.3999999999999999,-1.5
2022-01-09,Empoli,Sassuolo,1,5,A,8,1.6,10,9,2.0,1.8,10,1.0,16,24,1.6,2.4,6,1.2,7,9,1.4,1.8,15,1.5,21,18,2.1,1.8,1,0,0,1,0.40000000000000013,0.19999999999999996,-0.40000000000000013,-0.5
2022-01-10,Torino,Fiorentina,4,0,H,8,1.6,6,5,1.2,1.0,20,2.0,19,10,1.9,1.0,11,2.2,13,6,2.6,1.2,13,1.3,11,13,1.1,1.3,0,2,1,3,-0.6000000000000001,0.0,1.6,0.7
2022-01-11,Cagliari,Bologna,2,1,H,4,0.8,3,12,0.6,2.4,7,0.7,12,19,1.2,1.9,6,1.2,7,7,1.4,1.4,12,1.2,13,19,1.3,1.9,1,2,0,3,-0.3999999999999999,-0.7999999999999999,-1.0,-0.5
2022-01-15,Salernitana,Lazio,0,3,A,3,0.6,2,14,0.4,2.8,4,0.4444444444444444,5,21,0.5555555555555556,2.3333333333333335,7,1.4,11,9,2.2,1.8,8,0.8,12,22,1.2,2.2,0,1,0,1,-0.7999999999999999,-1.4,-0.5999999999999996,-0.3555555555555556
2022-01-15,Juventus,Udinese,2,0,H,11,2.2,10,5,2.0,1.0,17,1.7,12,8,1.2,0.8,5,1.0,12,14,2.4,2.8,9,0.9,16,21,1.6,2.1,2,0,1,3,1.2000000000000002,-0.7999999999999998,1.4,0.7999999999999999
2022-01-15,Sampdoria,Torino,1,2,A,5,1.0,6,6,1.2,1.2,9,0.9,15,22,1.5,2.2,10,2.0,8,3,1.6,0.6,6,0.6,4,9,0.4,0.9,1,1,1,3,-1.0,0.6,0.40000000000000013,0.30000000000000004
2022-01-16,Sassuolo,Verona,2,4,A,8,1.6,10,8,2.0,1.6,12,1.2,13,15,1.3,1.5,4,0.8,5,7,1.0,1.4,10,1.0,16,19,1.6,1.9,3,0,0,3,0.8,0.6000000000000001,-0.6000000000000001,0.19999999999999996
2022-01-16,Venezia,Empoli,1,1,D,2,0.4,6,12,1.2,2.4,8,0.8,12,20,1.2,2.0,5,1.0,8,13,1.6,2.6,18,1.8,17,13,1.7,1.3,1,0,0,1,-0.6,-1.4000000000000001,-0.7999999999999998,-1.0
2022-01-16,Roma,Cagliari,1,0,H,7,1.4,11,9,2.2,1.8,17,1.7,13,11,1.3,1.1,6,1.2,4,12,0.8,2.4,6,0.6,7,22,0.7,2.2,2,1,0,3,0.19999999999999996,-0.19999999999999973,-1.0,1.1
2022-01-16,Atalanta,Inter,0,0,D,10,2.0,12,9,2.4,1.8,12,1.2,18,17,1.8,1.7,15,3.0,15,1,3.0,0.2,23,2.3,24,9,2.4,0.9,0,1,2,3,-1.0,2.1999999999999997,1.2,-1.0999999999999999
2022-01-17,Bologna,Napoli,0,2,A,3,0.6,7,9,1.4,1.8,16,1.6,16,14,1.6,1.4,7,1.4,3,3,0.6,0.6,21,2.1,19,8,1.9,0.8,0,3,0,3,-0.7999999999999999,0.7999999999999999,-1.2000000000000002,-0.5
2022-01-17,Milan,Spezia,1,2,A,10,2.0,11,5,2.2,1.0,22,2.2,19,9,1.9,0.9,7,1.4,4,5,0.8,1.0,9,0.9,8,25,0.8,2.5,2,1,0,3,0.6000000000000001,1.2000000000000002,-0.19999999999999996,1.3000000000000003
2022-01-17,Fiorentina,Genoa,6,0,H,8,1.6,10,9,2.0,1.8,19,1.9,23,14,2.3,1.4,2,0.4,3,8,0.6,1.6,8,0.8,12,17,1.2,1.7,1,0,2,3,1.2000000000000002,0.3999999999999999,-1.2000000000000002,1.0999999999999999
